Sample_Number,DAT,time,fan,co2,heater,window1,window2,curtain1,curtain2,curtain3,side_curtain,in_temp,in_hum,in_co2,out_temp,out_hum,solar_rad,wind_speed,wind_direction,rain_sensor,crown_diameter,petiole_length,leaf_count,leaf_length,leaf_width,fruit_count,plant_height,flower_count,numbers of plant
2,17,0:30:00,0,0,0,0,0,30,30,0,0,18.79999924,79.57,470.61,17.24000015,91.94,0.74,0,65.11,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,0:40:00,0,0,0,0,0,30,30,0,0,18.79999924,79.79,470.16,17.27999954,92.52,0.46,0,65,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,0:50:00,0,0,0,0,0,30,30,0,0,18.80999928,79.95,469.72,17.33999939,92.78,0.56,0,65,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,1:00:00,1,0,0,0,0,90,90,0,80,18.81999931,79.9,473.4,17.5,92.54,0.66,0,65,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,1:10:00,0,0,0,0,0,30,30,0,0,18.79999924,79.88,478.65,17.39999962,92.8,0.66,0.02,64.65,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,1:20:00,0,0,0,0,0,0,0,0,0,18.79999924,79.89,480.7,17.39999962,92.7,1.42,0.04,56,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,1:30:00,0,0,0,0,0,0,0,0,0,18.79999924,80.06,479.4,17.29999962,92.56,1.3,0.04,51.3,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,1:40:00,0,0,0,0,0,30,30,0,0,18.77999954,80.29,477.11,17.21000061,92.7,0.58,0.02,56.9,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,1:50:00,0,0,0,0,0,30,30,0,0,18.70000076,80.48,475.46,17.1800005,93.18,0.97,0,56.24,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,2:00:00,0,0,0,0,0,30,30,0,0,18.6300005,80.56,473.79,17.10000038,93.68,0.96,0,53.24,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,2:10:00,0,0,0,0,0,0,0,0,0,18.51000004,80.55,471.54,17.10000038,93.96,0.96,0,74.6,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,2:20:00,0,0,0,0,0,30,30,0,0,18.39999962,80.7,469.66,17.10000038,94.06,0.97,0,104.37,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,2:30:00,0,0,0,0,0,30,30,0,0,18.38999958,80.82,468,16.92999973,93.84,0.44,0,112.38,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,2:40:00,0,0,0,0,0,0,0,0,0,18.29999924,80.87,467.4,16.82999935,94.38,0.53,0,112.16,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,2:50:00,0,0,0,0,0,30,30,0,0,18.24000015,80.9,470.65,16.73000031,94.9,0.92,0,111.45,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,3:00:00,0,0,0,0,0,0,0,0,0,18.16000061,80.86,476.3,16.61000042,94.4,0.54,0.08,96.3,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,3:10:00,0,0,0,0,0,30,30,0,0,18.05000019,80.91,479.65,16.60000038,93.87,0.41,0.08,69.35,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,3:20:00,0,0,0,0,0,0,0,0,0,18,80.96,479.55,16.51000004,94.03,0.4,0,58.65,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,3:30:00,0,0,0,0,0,30,30,0,0,17.94999981,80.91,477.69,16.46999989,94.04,0.15,0,60.84,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,3:40:00,0,0,0,0,0,0,0,0,0,17.88999958,80.92,475.09,16.25,93.84,0.28,0,61.59,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,3:50:00,0,0,0,0,0,30,30,0,0,17.76999969,81.03,474.1,16.17000065,94.16,1.18,0,61.4,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,4:00:00,0,0,0,0,0,0,0,0,0,17.67000065,81,473.9,15.96999989,93.78,0.92,0,64.5,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,4:10:00,0,0,0,0,0,30,30,0,0,17.60000038,80.98,473.15,15.89999962,92.93,0.04,0,68.2,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,4:20:00,0,0,0,0,0,0,0,0,0,17.55000019,81.12,473.6,15.78000011,93.35,0.42,0,68.35,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,4:30:00,0,0,0,0,0,30,30,0,0,17.51000004,81.14,475.6,15.87999992,93.7,0.4,0,68.15,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,4:40:00,0,0,0,0,0,0,0,0,0,17.54000015,81.1,478.14,15.98999996,93.96,0.02,0,68,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,4:50:00,0,0,0,0,0,30,30,0,0,17.60000038,81.08,480.99,16.02000008,94.24,0.4,0,68,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,5:00:00,0,0,1,0,0,0,0,0,0,17.60000038,81.1,483.9,16.10000038,93.88,0.66,0.03,74.3,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,5:10:00,0,0,1,0,0,50,50,0,0,17.60000038,81.18,488.05,16.12000046,93.38,0.42,0.04,80.8,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,5:20:00,0,0,1,0,0,50,50,0,0,17.59000034,81.25,492.85,16.25999985,93,0.68,0.02,81,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,5:30:00,1,0,1,0,0,50,50,0,0,17.60000038,81.24,495.1,16.3699995,92.78,1.04,0.02,76.45,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,5:40:00,1,0,1,0,0,50,50,0,0,17.60000038,81.18,494.8,16.39999962,92.8,0.79,0.03,69.95,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,5:50:00,1,0,1,0,0,50,50,0,0,17.67000065,81.29,493.45,16.39999962,93.07,0.41,0.03,62.1,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,6:00:00,1,0,1,0,0,70,100,0,0,17.70000076,81.46,490.85,16.39999962,93.82,0.15,0.02,56.66,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,6:10:00,1,0,1,0,0,70,100,0,0,17.74000015,81.5,487.7,16.40999966,94.54,0.53,0,62.16,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,6:20:00,1,0,1,0,0,70,100,0,0,17.81999931,81.62,486.4,16.56000023,95.08,0.66,0,71.6,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,6:30:00,1,0,1,0,0,70,100,0,100,17.93999977,81.85,485.42,16.74000015,95.9,0.3,0,76.11,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,6:40:00,1,0,1,0,0,70,100,0,100,18.12000046,81.92,486.02,16.85999947,96.29,0.57,0,76.11,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,6:50:00,1,0,1,0,0,70,100,0,100,18.26000004,81.85,493.1,17.02999992,95.67,2.45,0,76,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,7:00:00,1,0,1,0,0,70,100,60,100,18.51000004,81.85,504.55,17.71999969,94.52,5.34,0.1,70.8,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,7:10:00,1,0,1,0,0,70,100,100,100,18.77999973,81.91,513.25,17.96999989,93.76,11.6,0.15,55.35,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,7:20:00,1,0,1,0,0,70,100,100,100,18.96999989,81.78,514.65,17.92999973,93.18,23.85,0.04,43.65,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,7:30:00,1,0,1,0,0,70,100,100,100,19.21000004,81.59,512.3,18.27000008,92.18,41.1,0,42.15,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,7:40:00,1,0,1,0,0,70,100,100,100,19.56999989,81.34,513.2,19.03000011,90.14,63.1,0,42.05,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,7:50:00,1,0,1,0,0,70,100,100,100,20.7,80.89,514.85,20.09999981,86.75,88.35,0,42.1,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,8:00:00,1,0,1,0,0,70,100,100,100,22.15,80.28,516.99,20.87999973,83.91,113.66,0,42.54,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,8:10:00,1,0,1,0,0,70,100,100,100,22.47999992,79.54,520.69,20.01000004,81.74,139.66,0,42.89,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,8:20:00,1,0,1,0,0,70,100,100,100,22.24000015,78.82,521.6,20.09999981,80.06,166.35,0.07,85.45,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,8:30:00,1,0,1,0,0,70,100,100,100,22.20000076,77.81,517.32,20.64000053,80.84,193.35,0.16,171.11,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,8:40:00,1,0,1,0,0,70,100,100,100,22.27999954,76.23,505.32,20.5,80.93,221.48,0.18,209.91,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,8:50:00,1,0,1,0,0,70,100,100,100,22.42999973,73.54,489.7,20.36000004,79.02,249.48,0.28,207.6,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,9:00:00,1,0,1,0,0,70,100,100,100,22.83999996,70.24,475.35,20.57000027,76.62,275.73,0.28,209.35,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,9:10:00,1,0,1,0,0,70,100,100,100,22.80999985,67.69,467.55,20.28999996,74.1,301.35,0.21,207.5,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,9:20:00,1,0,0,0,0,70,100,100,20,22.45999985,65.06,464.1,20.25000019,71.4,329.1,0.36,197.95,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,9:30:00,1,0,0,0,0,70,100,100,20,22.28999958,62.04,461.05,20.88999977,68.35,355.6,0.3,173.45,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,9:40:00,1,0,0,20,20,70,100,100,50,22.35000019,60.22,457.64,21.12999973,65.87,378.98,0.52,178.5,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,9:50:00,1,0,0,20,20,100,100,100,50,22.75999985,58.9,453,22.05999985,65.34,397.32,1.03,210.17,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,10:00:00,1,0,0,30,30,100,100,100,0,23.07000008,57.66,450.72,21.98999977,64.94,360.93,1.03,225,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,10:10:00,1,0,0,30,30,70,100,100,0,23.85999985,56.84,449.46,21.95,61.62,212.08,0.6,231.99,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,10:20:00,1,0,0,70,70,70,100,100,0,24.75999985,55.24,448.29,22.79000034,56.93,104.86,0.2,247.94,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,10:30:00,1,0,0,70,70,70,100,100,0,25.12000008,54.5,447.14,23.66999989,53.9,100.49,0.52,203.38,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,10:40:00,1,0,0,30,30,70,100,100,0,26.21000004,54.44,444.35,23.98000011,53.4,99.98,1.48,146.95,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,10:50:00,1,0,0,30,30,100,100,100,0,27.80999966,54.49,441.1,24.71999989,53.66,259.6,1.3,155.9,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,11:00:00,1,0,0,30,30,70,100,100,0,28.2,54.59,439.9,24.72999992,52.21,476.92,0.66,144.44,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,11:10:00,0,0,0,30,30,70,100,100,100,27.16000004,54.09,439.94,23.61000004,50.56,539.92,0.78,129.2,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,11:20:00,0,0,0,70,70,70,100,100,100,25.86999989,53.69,440.6,23.16999989,50.14,537.22,1.11,127.1,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,11:30:00,0,0,0,70,70,70,100,100,100,25.62000046,53.79,441.2,22.8,49.51,545.98,1.34,115.7,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,11:40:00,0,0,0,70,70,70,100,100,100,25.45999985,54.76,443.55,22.04999962,49.18,551.35,1.52,96.9,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,11:50:00,0,0,0,30,30,70,100,100,0,25.78999996,55.47,446.55,21.95999985,48.9,546.1,1.6,110.45,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,12:00:00,0,0,0,30,30,70,100,100,100,26.18999996,55.72,448.32,22.51999969,47.96,543.98,1.34,132.24,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,12:10:00,0,0,0,30,30,100,100,100,100,26.72999992,56.04,450.02,22.84000015,46.74,554.85,1.36,143.64,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,12:20:00,0,0,0,30,30,100,100,100,100,26.90000019,56.4,450.95,23.49999981,45.97,570.1,1.23,153.7,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,12:30:00,0,0,0,30,30,100,100,100,100,26.59999981,56.32,451.05,23.10999985,44.68,567.85,1.27,151.05,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,12:40:00,0,0,0,30,30,100,100,100,100,25.57999992,56.2,450.95,22.1,43.3,564.72,1.21,162.3,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,12:50:00,0,0,0,30,30,100,100,100,100,24.90999966,56.2,450.72,21.10000019,41.92,566.12,1.5,140.1,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,13:00:00,0,0,0,30,30,100,100,100,100,25.22999992,55.66,449.12,21.67999973,38.94,565.99,1.5,149.94,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,13:10:00,0,0,0,30,30,100,100,100,100,26.01000004,54.96,447.1,22.06000004,37.18,553.98,0.86,178.7,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,13:20:00,0,0,0,30,30,100,100,100,100,26.34999943,54.78,445.95,22.4699995,38.21,512.98,0.76,146.2,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,13:30:00,0,0,0,30,30,100,100,100,100,26.26999989,55.31,445.61,22.53999977,38.66,479.85,0.75,132.38,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,13:40:00,0,0,0,30,30,100,100,100,100,25.85999947,55.58,446.01,22.42999973,37.48,501.6,0.62,159.88,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,13:50:00,0,0,0,30,30,100,100,100,100,25.59000015,55.34,446.3,22.42000008,36.47,488.35,0.55,131.6,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,14:00:00,0,0,0,30,30,100,100,100,100,25.21000042,55.36,446.1,21.72000008,35.16,482.48,0.84,96.98,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,14:10:00,0,0,0,30,30,100,100,100,100,25.05000019,55.31,446.66,21.5,34.54,470.72,0.8,189.48,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,14:20:00,0,0,0,30,30,100,100,100,100,24.59000015,55.4,447.86,21.20999985,36.05,406.1,0.73,215.91,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,14:30:00,0,0,0,30,30,100,100,100,100,23.83000011,55.84,449.95,20.24999981,38.2,350.85,0.9,120.25,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,14:40:00,0,0,0,30,30,100,100,100,100,23.54000015,56.04,451.6,20.33999996,38.56,331.98,0.66,102.05,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,14:50:00,0,0,0,30,30,100,100,100,100,23.9,56.22,452.7,21.15999966,38.04,349.35,0.42,146,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,15:00:00,0,0,0,30,30,100,100,100,100,24.23999996,56.69,454.5,20.81999931,38.06,333.72,0.59,173.85,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,15:10:00,0,0,0,30,30,100,100,100,100,24.24999981,56.94,455.85,20.45999985,37.08,304.6,0.82,167.65,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,15:20:00,1,0,0,30,30,100,100,100,100,23.14999981,57.26,456.8,19.51999989,37.12,282.48,0.57,183.9,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,15:30:00,1,0,0,0,0,100,100,100,100,22.64000034,57.86,459.16,19.35999966,37.29,256.67,0.34,165.01,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,15:40:00,1,0,0,0,0,100,100,100,100,22.3,58.43,461.71,18.97999992,37.4,211.16,0.48,116.66,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,15:50:00,1,0,0,0,0,100,100,100,100,22.43000011,60.58,463.75,19.31000023,38.4,173.35,0.48,170.35,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,16:00:00,1,0,0,70,70,70,100,100,0,22.69000034,63.28,464.95,19.63000011,38.84,152.48,0.24,192.05,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,16:10:00,1,0,1,60,60,100,100,100,0,22.22000027,63.96,464.2,18.72000027,40.63,104.72,0.13,197.8,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,16:20:00,1,0,0,60,60,100,100,100,0,22.1300005,64.6,466.68,18.48999996,42.64,54.36,0.08,216.92,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,16:30:00,1,0,0,30,30,70,100,100,0,21.98999996,66.15,470.28,18.38999958,43.8,41.49,0.02,157.72,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,16:40:00,1,0,0,30,30,70,100,100,0,21.66000061,67.61,471.95,18.40999966,44.84,44.22,0.02,115.15,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,16:50:00,1,0,0,30,30,70,100,100,0,21.85999947,69.03,472.5,18.5,46.22,36.6,0.1,173.2,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,17:00:00,1,0,0,30,30,70,100,50,0,21.74000015,70.47,473.89,18.46999989,48.58,23.58,0.21,227.66,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,17:10:00,1,0,0,30,30,70,100,50,0,21.61000042,71.75,476.24,18.28999939,50.14,10.83,0.11,226.36,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,17:20:00,1,0,0,30,30,70,100,50,0,21.65000057,72.84,477.45,18.25,51.35,4.84,0,160.8,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,17:30:00,1,0,0,0,0,70,100,50,100,21.65000057,74.16,478.9,18.18000031,53.42,1.68,0.03,79.8,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,17:40:00,1,0,0,0,0,70,100,50,100,21.05999985,75.34,479.4,17.95999985,55.97,0.41,0.03,71.25,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,17:50:00,1,0,0,0,0,70,100,50,100,20.57000027,76.25,480.26,17.89999962,57.65,0.3,0,67.67,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,18:00:00,1,0,0,0,0,70,100,50,100,20.52000008,76.94,481.26,17.82999935,58.12,0.32,0.1,65.42,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,18:10:00,1,0,0,0,0,70,100,50,100,20.5,77.44,481.65,17.87999954,58.86,0.16,0.16,73.35,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,18:20:00,1,0,0,0,0,70,100,50,100,20.37999954,77.83,482.9,17.89999962,59.72,0.4,0.24,65.9,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,18:30:00,1,0,0,0,0,70,100,50,100,20.21000023,78.15,484.6,17.83999939,59.95,0.42,0.18,53.95,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,18:40:00,1,0,0,0,0,70,100,50,100,19.98999996,78.54,486.25,17.78999939,59.74,0.53,0,54.89,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,18:50:00,1,0,0,0,0,70,100,50,100,19.8199995,78.94,487.8,17.70000076,59.9,0.9,0,69.64,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,19:00:00,1,0,0,0,0,50,50,50,100,19.66000061,79.24,488.95,17.66000061,61.1,1.19,0,85.4,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,19:10:00,1,0,0,0,0,50,50,50,100,19.51000004,79.58,490.2,17.70000076,63.64,1.06,0,89.95,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,19:20:00,1,0,0,0,0,50,50,50,100,19.46999989,80.03,491.44,17.71000061,65.7,0.73,0,90.28,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,19:30:00,1,0,0,0,0,50,50,50,100,19.53000011,80.45,492.39,17.74000015,66.52,1.24,0.02,107.08,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,19:40:00,1,1,1,0,0,50,50,50,100,19.61000042,80.84,493,17.71000061,67.15,1.23,0.02,123.8,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,19:50:00,1,1,1,0,0,50,50,50,100,19.69000072,81.18,493.65,17.76999969,67.9,0.98,0,115.75,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,20:00:00,1,0,0,0,0,50,50,0,0,19.70000076,81.34,494.4,17.71000061,68.6,0.68,0,93.9,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,20:10:00,1,0,0,0,0,50,50,0,0,19.70000076,81.51,494.5,17.68000069,68.6,0.29,0.06,68.85,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,20:20:00,1,0,0,0,0,50,50,0,0,19.66000061,81.72,495.25,17.73000031,68.76,0.54,0.1,50.15,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,20:30:00,1,0,0,0,0,50,50,0,0,19.62000046,81.9,495.9,17.80999928,69.68,1.44,0.06,47.9,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,20:40:00,1,0,0,0,0,50,50,0,0,19.60000038,82.07,495.96,17.74999962,70.15,1.06,0.03,53.51,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,20:50:00,1,0,0,0,0,50,50,0,0,19.54000015,82.12,495.76,17.43999977,70.15,0.03,0,59.06,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,21:00:00,1,0,0,0,0,50,50,0,0,19.5,82.2,496.7,17.31999931,70.88,0.16,0,63.1,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,21:10:00,1,0,0,0,0,50,50,0,0,19.41999969,82.37,498.1,17.29999924,71.3,0.3,0.06,62.85,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,21:20:00,1,0,0,0,0,50,50,0,0,19.39999962,82.43,498.21,17.32999935,71.32,0.32,0.08,59.58,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,21:30:00,1,0,0,0,0,50,50,0,0,19.30999928,82.42,498.61,17.39999962,72.13,0.19,0.02,61.78,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,21:40:00,1,0,0,0,0,50,50,0,0,19.16000042,82.52,498.95,17.30999928,73.46,0.3,0,68.54,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,21:50:00,1,0,0,0,0,50,50,0,0,18.95999985,82.61,499.25,17.17000065,74.5,0.56,0,69.35,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,22:00:00,1,0,0,0,0,50,50,0,0,18.79999962,82.66,499.86,17.06000023,74.91,0.73,0.06,67.09,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,22:10:00,1,0,0,0,0,50,50,0,0,18.60000038,82.78,499.96,17.07000027,75.17,0.72,0.06,54.28,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,22:20:00,1,0,0,0,0,30,30,0,0,18.44999981,82.94,499.6,17,75.66,0.54,0,44,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,22:30:00,1,0,0,0,0,30,30,0,0,18.39999962,83.01,500,16.87999954,75.84,0.41,0,46.05,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,22:40:00,1,0,0,0,0,30,30,0,0,18.34999943,82.98,500.55,16.77999954,75.59,0.53,0,47.7,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,22:50:00,1,0,0,0,0,30,30,0,0,18.25999985,83.12,500.7,16.74999981,75.9,0.66,0,47.7,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,23:00:00,1,0,0,0,0,30,30,0,0,18.17000065,83.32,500.62,16.56000023,76.53,0.29,0,51.42,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,23:10:00,1,0,0,0,0,30,30,0,0,18.10000038,83.34,501.26,16.56000023,77.03,0.3,0.08,84.22,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,23:20:00,1,0,0,0,0,30,30,0,0,18.02000008,83.41,501.95,16.57000027,77.1,0.56,0.1,103.7,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,23:30:00,1,0,0,0,0,30,30,0,0,17.93999977,83.54,502.5,16.60000038,76.69,0.81,0.02,93.75,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,23:40:00,1,0,0,0,0,30,30,0,0,17.90999966,83.74,502.82,16.66000061,76.1,0.83,0,93.85,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
2,17,23:50:00,1,0,0,0,0,30,30,0,0,18.04000015,83.94,503.05,16.78999996,74.24,0.3,0.15,137.5,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
3,18,0:00:00,0,0,0,0,0,0,0,0,0,18.12000046,84.09,503.78,17,70.68,0.3,0.84,204.22,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
3,18,0:10:00,0,0,0,0,0,50,50,0,0,18.20000076,84.26,503.09,17.09000034,68.24,0.56,1.34,227.82,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
3,18,0:20:00,0,0,0,0,0,30,30,0,0,18.24000015,84.35,501.55,17.19000034,68.13,0.92,0.87,228.8,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
3,18,0:30:00,0,0,0,0,0,30,30,0,0,18.29999924,84.44,499.52,17.24000015,68.28,1.23,0.33,232.54,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
3,18,0:40:00,0,0,0,0,0,30,30,0,0,18.29999924,84.57,498,17.20000076,67.46,0.87,0.15,215.89,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
3,18,0:50:00,0,0,0,0,0,30,30,0,0,18.35999947,84.55,496.78,17.21000061,66.07,0.44,0.2,173.56,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
3,18,1:00:00,1,0,0,0,0,90,90,0,100,18.34999943,84.4,494.85,17.1300005,64.56,0.43,0.31,147.05,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
3,18,1:10:00,0,0,0,0,0,30,30,0,0,18.29999924,84.26,493.05,17.09000034,63.93,0.68,0.4,140,0,1.55,12.4,4,9.4,8.1,0,11.21,0,600
